id,imdb_id,popularity,budget,revenue,original_title,cast,homepage,director,tagline,keywords,overview,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj
27989,tt1133993,0.279941,0,0,Serious Moonlight,Meg Ryan|Timothy Hutton|Kristen Bell|Justin Long|Andy Ostroy,http://seriousmoonlightfilm.com,Cheryl Hines,,staatsanwÃ¤ltin|marriage|black comedy|duct tape|woman director,A high-powered attorney duct tapes her adulterous husband to the toilet ... right before their home is invaded by burglars.,84,Action|Comedy|Romance,Magnolia Pictures|Night and Day Pictures|All For A Films,12/4/09,28,5.3,2009,0,0
36597,tt1238834,0.103661,0,0,Wuthering Heights,Tom Hardy|Charlotte Riley|Andrew Lincoln|Sarah Lancashire|Burn Gorman,http://www.pbs.org/wgbh/masterpiece/wutheringheights/index.html,Coky Giedroyc,,woman director,Foundling Heathcliff is raised by the wealthy Earnshaws in Yorkshire but in later life launches a vendetta against the family.,142,Drama,,1/18/09,21,7.4,2009,0,0
15052,tt0851530,0.215709,0,0,The Lodger,Alfred Molina|Hope Davis|Shane West|Donal Logue|Philip Baker Hall,,David Ondaatje,Everyone is Suspect,,Set in Los Angeles with two converging plot lines â€“ The first involves an uneasy relationship between a psychologically unstable landlady and her enigmatic lodger â€“ The second is about a troubled detective engaged in a cat-and-mouse game with the elusive killer.,96,Horror|Mystery|Thriller,Merchant Pacific Corporation,1/14/09,19,5.1,2009,0,0
23382,tt0469318,0.252355,0,0,Dark Country,Thomas Jane|Ron Perlman|Lauren German|Chris Browning|Con Schell,,Thomas Jane,,suspense,A couple en route from Las Vegas are forced to deal with a body out in the desert making their honeymoon one hellish ride.,88,Horror|Thriller,Hyde Park Films,10/5/09,14,5.5,2009,0,0
22494,tt0910554,0.250351,0,0,Frequently Asked Questions About Time Travel,Chris O'Dowd|Dean Lennox Kelly|Anna Faris|Meredith MacNeill|Marc Wootton,http://www.faqmovie.co.uk/,Gareth Carrivick,Three guys. One pub. Too much time on their hands.,time travel|pub,Three men walk into a bar; two geeks and a cynic. They are three ordinary blokes who all have dreams and hopes for an exciting and better future,83,Drama|Comedy|Science Fiction|Romance,BBC Films|Dog Lamp Films|HBO Films,4/24/09,80,7.1,2009,0,0
20606,tt1023500,0.240757,0,0,Doghouse,Stephen Graham|Danny Dyer|Noel Clarke|Emil Marwa|Lee Ingleby,http://www.doghousethemovie.com/,Jake West,,zombies|virus|drinking weekend,Six men with mid-life anxiety set out for a weekend in the country in an attempt to reconnect with their masculinity. What they find is a catastrophe so horrible and bizarre that a mid-life crisis turns out to be exactly what they need to survive it...,89,Comedy|Horror,Carnaby International|Hanover Films|Molinare Studios,6/11/09,46,5.6,2009,0,0
72962,tt1552624,0.781772,0,0,George & A.J.,Steve Purcell|Jason Topolski|Bob Peterson,,Josh Cooley,,pixar animated short,George &amp; A.J. is a short film created by Pixar which uses characters from the film Up to tell what Nurses George and A.J. did after Carl Fredricksen left with his house tied to balloons in the feature film.,4,Animation|Adventure|Comedy|Family|Fantasy,Pixar Animation Studios,11/10/09,15,5.7,2009,0,0
41009,tt1003034,0.20979,0,0,Perrierâ€™s Bounty,Cillian Murphy|Brendan Gleeson|Jim Broadbent|Padraic Delaney|Natalie Britton,http://www.perriersbounty.ie/,Ian Fitzgibbon,Blood is thicker than water. Nothing is thicker than thieves.,suspense,A gangster named Perrier looks to exact his revenge on a trio of fugitives responsible for the accidental death of one of his cronies.,88,Action|Comedy|Crime|Drama,Premiere Picture|Irish Film Board|Parallel Film Productions,9/11/09,11,4.8,2009,0,0
29919,tt1074214,0.203813,0,0,The Six Wives of Henry Lefay,Elisha Cuthbert|Tim Allen|Jenna Elfman|Andie MacDowell|Lindsay Sloane,,Howard Michael Gould,Can't live with them - can't live without them.,mexico|sailing|funeral|wife|daughter,A presumed-dead man's current wife and former wives squabble over his funeral arrangements.,95,Comedy,Brillstein-Grey Entertainment,1/1/09,11,6.2,2009,0,0
23044,tt1331025,0.195364,0,0,The September Issue,Anna Wintour|Hamish Bowles|Grace Coddington|Tonne Goodman,http://www.theseptemberissue.com,R. J. Cutler,,fashion|month in title,A documentary chronicling Vogue editor-in-chief Anna Wintour's preparations for the 2007 fall-fashion issue.,90,Documentary,,8/28/09,25,7.1,2009,0,0
22681,tt1135500,0.529037,1500000,0,Homecoming,Mischa Barton|Jessica Stroup|Matt Long|Michael Landes|Allen Williamson,,Morgan J. Freeman,A girl never forgets her first love...,american football|jealousy|secret|small town|obsession,A jealous woman (Mischa Barton) plots revenge after her former beau (Matt Long) returns to their hometown with a pretty new girlfriend (Jessica Stroup).,88,Horror|Thriller,Animus Films|Paper Street Films,7/17/09,18,5.8,2009,1524600.65118743,0
18759,tt1185837,0.181456,0,0,The Cell 2,Tessie Santiago|Chris Bruno|Frank Whaley|Bart Johnson|Michael Flynn,,Tim Iacofano,In the mind of a mad man,amnesia|suspense|serial killer|psychic|investigator,The Cusp is a serial killer who kills his victims and then brings them back to life; over and over again; until they beg to die! Maya is a psychic investigator who gained her powers after a 1 year coma after she was the Cusp's first victim! Now the Cusp Killer is back and Maya has little time to do what she has never done before: go into the mind of a killer unprotected and save his latest victim.,94,Horror|Science Fiction|Thriller,New Line Cinema|Silverstein / Barder Company,2/27/09,13,3.4,2009,0,0
18480,tt0889583,0.180029,42000000,0,BrÃ¼no,Sacha Baron Cohen|Richard Bey|Ron Paul|Gustaf Hammarsten|Clifford BaÃ±agale,,Larry Charles,Borat was so 2006,gay|fame|mockumentary|hollywood|lgbt,Flamboyantly gay Austrian television reporter Bruno stirs up trouble with unsuspecting guests and large crowds through brutally frank interviews and painfully hilarious public displays of homosexuality.,83,Comedy,Universal Pictures,7/8/09,288,5.2,2009,42688818.233248,0
26736,tt1369845,0.179972,0,0,Wizards of Waverly Place: The Movie,Selena Gomez|Jake T. Austin|David Henrie|Maria Canals-Barrera|David DeLuise,,Lev L. Spiro,Family vacations can be tricky.,island|magic|adventure|foreign language|based on tv series,Powerful magic cast by Alex spells trouble for the Russo's. The kids must go on an adventure to save their family and their existence.,94,Adventure|Comedy|Drama|Family|Fantasy,Disney Channel,8/28/09,177,5.8,2009,0,0
38087,tt1237838,0.165257,0,0,Mystery Team,Donald Glover|Aubrey Plaza|Dominic Dierkes|D.C. Pierson|Matt Walsh,http://mysteryteam-movie.com/,Dan Eckman,No case too hard. No case too tough.,detective|cocaine|male friendship|strip club|costume,A group of former Encyclopedia Brown-style child-detectives struggle to solve an adult mystery.,97,Comedy|Thriller|Mystery,Derrick Comedy Productions|Offhollywood Digital,8/28/09,21,7,2009,0,0
30685,tt0450336,0.159615,0,0,Blood Creek,Dominic Purcell|Henry Cavill|Michael Fassbender|Emma Booth|Rainer WinkelvoÃŸ,,Joel Schumacher,,west virginia|revenge|rifle|occult,A man and his brother on a mission of revenge become trapped in a harrowing occult experiment dating back to the Third Reich.,90,Horror|Thriller,Gold Circle Films,10/9/09,30,5.4,2009,0,0
26223,tt0960741,0.328199,0,0,The Canyon,Will Patton|Eion Bailey|Yvonne Strahovski|Wendy Worthington|Christopher Sweeney,,Richard Harrah,Surviving is just the beginning,suspense|independent film,A survival story about a honeymooning couple who get lost in the wide expanse of the Grand Canyon.,102,Thriller,Pierce-Williams Entertainment|Zero Gravity Management,10/23/09,10,5.9,2009,0,0
40819,tt1144539,0.112717,0,0,Best Worst Movie,Michael Stephenson|George Hardy|Darren Ewing|Jason Steadman|Jason Wright,http://bestworstmovie.com,Michael Stephenson,The Story Behind The Worst Movie Ever Made - Troll 2,,"A look at the making of the film Troll 2 (1990) and its journey from being crowned the ""worst film of all time"" to a cherished cult classic.",93,Documentary|Comedy,,1/1/09,17,7.6,2009,0,0
46534,tt1467088,0.060334,0,0,Sweet Karma,Shera Bechard|John Tokatlidis|Frank J. Zupancic|Christian Bako|Laura McLean,http://www.sweetkarma-themovie.com/,Andrew Thomas Hunt	,,female nudity|underwear|strip club|mute,A mute Russian girl infiltrates Toronto's underground sex trade to avenge the death of her sister.,85,Action|Thriller,,1/1/09,10,4.7,2009,0,0
17618,tt1228933,0.323342,0,0,Laid to Rest,Bobbi Sue Luther|Kevin Gage|Lena Headey|Sean Whalen|Richard Lynch,http://www.laidtorestmovie.com/,Robert Hall,,psychopathic killer|metal skull mask|slaughter,A terrifying story of a young girl who wakes up in a casket with a traumatic head injury and no memory of her identity. She quickly realizes she was abducted by a Deranged Serial Murderer and in an isolated rural town she must survive the night and outsmart the technologically inclined killer who is hellbent on finishing what he started.,90,Thriller|Horror,Dry County Films,4/2/09,19,5.2,2009,0,0
42309,tt1109583,0.210628,0,0,Fear Island,Aaron Ashmore|Haylie Duff|Lucy Hale|Kyle Schmid|Anne Marie DeLuise,,Michael Storey,,,Five students on spring break meet at a secluded island cabin for a weekend getaway. Stranded on the island they become the prey of a mysterious killer who seems bent on revenge for something the friends have done.,95,Horror|Thriller|Mystery,Pocketbook Productions|Waterfront Pictures,9/8/09,18,4.6,2009,0,0
36432,tt1333631,0.096111,0,0,Art & Copy,Lee Clow|Jim Durfee|Cliff Freeman|Jeff Goodby|George Lois,http://www.artandcopyfilm.com/,Doug Pray,,inspiration,Art &amp; Copy reveals the stories behind and the personal odysseys of some of the most influential advertising visionaries of our time and their campaigns.,89,Documentary,,8/21/09,15,6.9,2009,0,0
39958,tt1070887,0.115707,0,0,The War Boys,Benjamin Walker|Peter Gallagher|Brian J. Smith|Victor Rasuk|Greg Serano,http://www.thewarboys.com/,Ron Daniels,The border: where dreams begin and end. A fence. A line drawn in the sand. A war zone.,independent film,Three young vigilantes huddle on la linea ready to chase illegals back across the border into Mexico... but they soon learn that there are borderlines deep within each one of them that each of them has to cross.,92,Drama,,5/30/09,11,5.6,2009,0,0
34279,tt1130984,0.073533,0,0,CinÃ©man,Anne Marivin|Franck Dubosc|Pierre-FranÃ§ois Martin-Laval|Pierre Richard|Michel Galabru,,Yann Moix,,french movies,A maths teacher acquires the power to travel into movies to save the woman of his dreams and bring her back to her correct film.,90,Comedy|Fantasy,TF1 Films Production|Scope Pictures|SAJ,10/28/09,16,3.3,2009,0,0
35689,tt1281374,0.090351,0,0,Don McKay,Thomas Haden Church|Elisabeth Shue|Melissa Leo|M. Emmet Walsh|Keith David,,Jake Goldberger,Some secrets are better left buried.,independent film,Everything appears off-kilter when a man returns to his hometown after 25 years to visit his former lover.,87,Crime|Mystery|Thriller,Animus Films,4/24/09,10,4.5,2009,0,0
14402,tt1196329,0.058977,0,0,La Guerre des Miss,BenoÃ®t Poelvoorde|Olivia Bonamy|Jacques Mathou|Christian Charmetant|Laurent Gamelon,,Patrice Leconte,,beauty contest,A ski resort town struggles to become the top tourism spot.,89,Comedy,Gaumont,1/14/09,12,5.5,2009,0,0
44750,tt1293842,0.047028,0,0,The Winning Season,Sam Rockwell|Emma Roberts|Shareeka Epps|Emily Rios|Rooney Mara,,Jim Strouse,It took a bunch of girls to make him man up.,alcohol|restaurant|immigrant|bus ride|bicycle,A comedy centered on a has-been coach who is given a shot at redemption when he's asked to run his local high school's girls basketball team,119,Comedy|Drama,Gigi Productions|Sneaky Pete Productions,1/19/09,21,6.1,2009,0,0
253835,tt1538503,0.01531,0,0,Los Bandoleros,Vin Diesel|Michelle Rodriguez|Sung Kang|Don Omar|Tego CalderÃ³n,,Vin Diesel,,,The film tells the back story about the characters and events leading up to the explosive oil truck heist in Fast &amp; Furious.,20,Action|Drama,,7/28/09,42,5.9,2009,0,0
20323,tt1098356,0.013174,0,0,Long Weekend,Jim Caviezel|Claudia Karvan|Robert Taylor|John Brumpton|Roger Ward,,Jamie Blanks,,,Mother Nature gets revenge on some careless campers in this remastered version of the Australian horror classic.,87,Drama|Horror|Thriller|Foreign,,8/14/09,10,6,2009,0,0
22971,tt0989757,1.784073,25000000,114977104,Dear John,Amanda Seyfried|Channing Tatum|Henry Thomas|Richard Jenkins|Scott Porter,,Lasse HallstrÃ¶m,Love brought them together will fate tear them apart.,based on novel|army|love|u.s. soldier|nicholas sparks,Sergeant John Tyree is home on a 2 week leave from Germany. He meets Savannah after he dives into the ocean to retrieve Savannah's purse that had fallen off the pier. John falls in love with Savannah who is a student on spring break helping build a house for Habitat for Humanity. A romance occurs and Savannah falls deeply in love with John. She promises to write John overseas until he returns.,115,Drama|Romance|War,Screen Gems,2/4/10,737,6.5,2010,25000000,114977104
46261,tt1270761,1.138389,25000000,36993168,Don't Be Afraid of the Dark,Katie Holmes|Guy Pearce|Bailee Madison|Alan Dale|Jack Thompson,http://www.dontbeafraidofthedark.com/,Troy Nixey,Fear is never just make believe,monster|remake|creature|bathtub|teeth,A young girl sent to live with her father and his new girlfriend discovers creatures in her new home who want to claim her as one of their own.,99,Fantasy|Horror|Thriller,Miramax Films|Gran Via Productions|FilmDistrict|Necropia|Tequila Gang,11/6/10,186,5.4,2010,25000000,36993168
43923,tt0804497,1.084894,8000000,6491240,It's Kind of a Funny Story,Keir Gilchrist|Emma Roberts|Zach Galifianakis|Viola Davis|ZoÃ« Kravitz,http://focusfeatures.com/its_kind_of_a_funny_story,Anna Boden|Ryan Fleck,Sometimes what's in your head isn't as crazy as you think.,suicide|depression|independent film|coming of age|teen movie,A clinically depressed teenager gets a new start after he checks himself into an adult psychiatric ward.,101,Comedy|Drama,Focus Features,7/6/10,364,6.9,2010,8000000,6491240
23437,tt1179056,1.074308,35000000,115664037,A Nightmare on Elm Street,Jackie Earle Haley|Katie Cassidy|Kyle Gallner|Kellan Lutz|Thomas Dekker,http://www.nightmareonelmstreet.com/,Samuel Bayer,Never Sleep Again.,freddy krueger|reboot,The film that brings back horror icon Freddy Krueger as a darker and more sinister character than ever before. While Freddy is on the prowl a group of teenagers being stalked soon learn they all have a common factor making them targets for this twisted killer.,95,Horror|Mystery|Thriller,New Line Cinema|Platinum Dunes,4/30/10,423,5.5,2010,35000000,115664037
101669,tt1434435,0.837063999999999,11000000,0,Mother's Day,Rebecca De Mornay|Jaime King|Patrick John Flueger|Deborah Ann Woll|Frank Grillo,,Darren Lynn Bousman,Don't Misbehave.,hostage|vomit|car crash|photograph|pistol,Crazed members of a sadistic family return to their childhood home to terrorize the new owners.,112,Crime|Drama|Horror|Thriller,Troma Entertainment|Rat Entertainment|The Genre Co.|LightTower Entertainment|Widget Films,9/23/10,51,6.2,2010,11000000,0
41505,tt1179069,0.794885,22000000,851517,Shelter,Julianne Moore|Jonathan Rhys Meyers|Jeffrey DeMunn|Frances Conroy|Nate Corddry,http://www.shelter-movie.jp/index.html,BjÃ¶rn Stein|MÃ¥ns MÃ¥rlind,Evil will rise.,soul|faith|supernatural|murder|fear,A female forensic psychiatrist discovers that all of one of her patient's multiple personalities are murder victims. She will have to find out what's happening before her time is finished.,112,Horror|Mystery|Thriller,NALA Films|IM Global|Maraci/Edelstein Films|Shelter Productions,3/27/10,112,5.5,2010,22000000,851517
39285,tt1493842,0.754526,0,0,Beauty & the Briefcase,Hilary Duff|Chris Carmack|Michael McMillian|Amanda Walsh|Kevin Kirkpatrick,,Gil Junger,Falling in love is a fulltime job,journalist|based on novel|undercover|dating|co-worker,A freelance writer looking for romance sells a story to Cosmopolitan magazine about finding love in the workplace and goes undercover at a Finance Company.,83,Romance|Comedy,Belladonna Productions|ABC Family|Von Zerneck Sertner Films|Lion Share Productions,4/18/10,90,5.1,2010,0,0
